idx,wt_true_um,lt_true_um,wt_pred_um__wtlt_big_泛化_test_2,lt_pred_um__wtlt_big_泛化_test_2,wt_abs_err_um__wtlt_big_泛化_test_2,lt_abs_err_um__wtlt_big_泛化_test_2,wt_pct_err__wtlt_big_泛化_test_2,lt_pct_err__wtlt_big_泛化_test_2,wt_pred_um__wtlt_big_泛化_test_data,lt_pred_um__wtlt_big_泛化_test_data,wt_abs_err_um__wtlt_big_泛化_test_data,lt_abs_err_um__wtlt_big_泛化_test_data,wt_pct_err__wtlt_big_泛化_test_data,lt_pct_err__wtlt_big_泛化_test_data
674,6.3673472,352.54242,0.6818406,63.943264,5.685507,288.59915,89.29161,81.86224,0.8990882,48.53664,5.468259,304.00577,85.8797,86.23239
675,6.3673472,369.1526,0.6870936,66.13885,5.6802535,303.01373,89.20911,82.0836,0.8773709,49.501423,5.4899764,319.65115,86.22078,86.59052
676,6.3673472,385.7628,0.7021491,68.89266,5.6651983,316.87012,88.972664,82.14118,0.8692916,51.8593,5.4980555,333.9035,86.347664,86.556694
677,6.3673472,402.37292,0.7724751,77.542175,5.594872,324.83075,87.86818,80.72878,0.9287839,56.065746,5.4385633,346.3072,85.41333,86.06623
678,6.3673472,418.983,1.17003,111.83305,5.197317,307.14996,81.62453,73.30846,1.3567891,74.603195,5.010558,344.37982,78.69145,82.19422
679,6.3673472,435.5932,2.6746912,206.16212,3.692656,229.43108,57.993633,52.670948,3.1025283,165.59195,3.264819,270.00125,51.274395,61.984722
680,6.3673472,452.20334,5.184036,347.50964,1.1833115,104.693695,18.584057,23.151907,5.897182,321.30164,0.47016525,130.9017,7.384005,28.947533
681,6.3673472,468.81354,7.546093,479.04175,1.1787457,10.22821,18.512352,2.1817226,8.22631,457.64,1.8589625,11.173523,29.195244,2.3833618
682,6.3673472,485.42383,9.266267,576.8213,2.8989196,91.39746,45.5279,18.828382,9.878229,559.0546,3.510882,73.6308,55.13885,15.168352
683,6.3673472,502.03384,10.725966,663.2319,4.358619,161.19803,68.45267,32.108994,11.120417,639.21405,4.7530694,137.1802,74.64756,27.32489
684,6.3673472,518.64404,11.813526,734.0653,5.446179,215.42126,85.532936,41.535477,12.15089,709.0968,5.783543,190.45276,90.83128,36.721287
685,6.3673472,535.25433,12.434426,781.5959,6.067079,246.34155,95.28425,46.02327,12.983449,768.29156,6.6161017,233.03723,103.90672,43.537666
686,6.3673472,551.8645,12.923929,823.9748,6.556582,272.1103,102.97196,49.307446,13.617527,816.28174,7.25018,264.41724,113.86499,47.913437
687,6.3673472,568.47455,13.562102,878.0046,7.194755,309.53003,112.99454,54.44923,14.12524,858.7009,7.757893,290.22638,121.8387,51.053543
688,6.3673472,585.08466,14.159352,929.5584,7.792005,344.47375,122.37443,58.87588,14.528118,897.0588,8.16077,311.97412,128.16594,53.321194
689,6.3673472,601.695,14.5020075,963.4601,8.134661,361.76508,127.75588,60.124325,14.798622,928.4359,8.431274,326.7409,132.41423,54.303406
690,6.3673472,618.30505,14.629812,982.8956,8.262465,364.59058,129.76306,58.96613,14.937101,951.9204,8.569754,333.61536,134.58908,53.956432
691,6.3673472,634.91534,14.635687,994.8502,8.268339,359.93488,129.85532,56.690216,14.973014,969.15753,8.605667,334.2422,135.1531,52.643585
692,6.3673472,651.5253,14.57541,1003.6048,8.208063,352.07947,128.90868,54.039257,14.940446,982.4472,8.573099,330.92188,134.64162,50.791866
693,6.3673472,668.13574,14.477832,1011.2808,8.110485,343.14508,127.3762,51.358585,14.866361,993.65216,8.499014,325.51642,133.47809,48.720104
694,6.3673472,684.74567,14.360791,1018.74304,7.993444,333.99738,125.53805,48.77685,14.767053,1003.87427,8.399706,319.1286,131.91846,46.60542
695,6.3673472,701.3561,14.235374,1026.143,7.868027,324.78687,123.56837,46.308414,14.647133,1013.51117,8.279785,312.1551,130.03508,44.507362
696,6.3673472,717.966,14.104813,1033.294,7.7374654,315.32794,121.51788,43.91962,14.502474,1022.46454,8.135126,304.49854,127.76319,42.411274
697,6.3673472,734.5762,13.967261,1039.8416,7.599914,305.26538,119.35762,41.556667,14.327153,1030.3905,7.959806,295.81433,125.009766,40.27007
698,6.3673472,751.1866,13.819673,1045.3778,7.4523253,294.19122,117.03972,39.163536,14.121664,1036.9237,7.754317,285.73712,121.78253,38.0381
699,6.3673472,767.79645,13.659366,1049.5278,7.2920184,281.73138,114.52208,36.693497,13.896356,1041.8595,7.5290084,274.06305,118.24404,35.694756
700,6.3673472,784.407,13.485946,1052.0753,7.1185985,267.66833,111.7985,34.123657,13.6662,1045.2249,7.2988524,260.81787,114.62941,33.250324
701,6.3673472,801.0169,13.30269,1053.0765,6.9353423,252.05963,108.92043,31.467455,13.440917,1047.147,7.07357,246.13007,111.09132,30.7272
702,6.3673472,817.62726,13.114592,1052.8536,6.7472444,235.22638,105.96633,28.769392,13.220312,1047.6664,6.852965,230.03912,107.626686,28.134962
703,6.3673472,834.2371,12.923508,1051.7969,6.5561604,217.55975,102.96533,26.078886,12.997619,1046.6891,6.6302714,212.45197,104.12926,25.466616
704,6.3673472,850.84753,12.725259,1050.118,6.3579116,199.27051,99.851814,23.420237,12.765333,1044.108,6.397986,193.2605,100.481186,22.713882
705,6.3673472,867.45776,12.510571,1047.7803,6.1432233,180.32251,96.48011,20.787468,12.519014,1039.8931,6.151667,172.4353,96.61272,19.878235
706,6.3673472,884.068,12.268301,1044.5118,5.900954,160.44385,92.67523,18.148361,12.257957,1034.1412,5.89061,150.07324,92.51279,16.975306
707,6.3673472,900.678,11.989708,1039.8782,5.6223607,139.2002,88.2999,15.455047,11.984215,1026.978,5.6168675,126.30005,88.21362,14.022775
708,6.3673472,917.28815,11.673735,1033.4111,5.3063874,116.122986,83.337494,12.65938,11.700125,1018.4453,5.3327775,101.157166,83.75195,11.02785
709,6.3673472,933.89813,11.329991,1024.6902,4.962644,90.79205,77.93896,9.721837,11.404387,1008.21906,5.03704,74.32092,79.10735,7.9581404
710,6.3673472,950.5084,10.970957,1013.09076,4.6036096,62.582336,72.30027,6.5840907,11.089201,995.2763,4.7218537,44.767883,74.15732,4.7098885
711,6.3673472,967.11847,10.596826,997.29724,4.2294784,30.178772,66.42449,3.1204834,10.744092,978.1435,4.3767447,11.025024,68.737335,1.139987
712,6.3673472,983.7288,10.199959,976.3648,3.8326116,7.3640137,60.191654,0.74858165,10.364377,956.15436,3.9970298,27.574463,62.77386,2.8030553
713,6.3673472,1000.3392,9.785448,951.41986,3.4181008,48.91931,53.68171,4.8902726,9.953491,930.10645,3.586144,70.23273,56.320847,7.0208917
714,6.3673472,1016.9492,9.368014,924.8881,3.000667,92.0611,47.12586,9.052673,9.518373,901.3826,3.1510253,115.56659,49.487255,11.364047
715,6.3673472,1033.5594,8.950785,898.06067,2.5834374,135.49878,40.573215,13.109917,9.064941,870.90106,2.6975942,162.65839,42.366062,15.73769
716,6.3673472,1050.1697,8.518313,870.0987,2.1509662,180.07098,33.781197,17.146847,8.596735,838.78314,2.2293878,211.38654,35.01282,20.1288
717,6.3673472,1066.7797,8.057486,839.70593,1.6901383,227.07373,26.543839,21.285908,8.11565,804.5977,1.7483029,262.18195,27.457321,24.576954
718,6.3673472,1083.3899,7.572083,806.5806,1.2047358,276.80927,18.920528,25.550291,7.6228247,767.7437,1.2554774,315.64618,19.717432,29.135048
719,6.3673472,1100.0001,7.069047,770.4359,0.70169973,329.5642,11.020284,29.960379,7.119292,727.7657,0.75194454,372.23444,11.809385,33.839493
720,6.673469,120.00001,0.99179524,61.455997,5.681674,58.54401,85.13824,48.786674,1.2314069,54.940136,5.4420624,65.059875,81.54772,54.216557
721,6.673469,136.61017,0.92880523,59.957874,5.7446637,76.6523,86.082115,56.110245,1.1784043,45.923347,5.4950647,90.68682,82.34195,66.38365
722,6.673469,153.22034,0.8855264,60.29544,5.787943,92.9249,86.730644,60.64789,1.1398095,45.378456,5.5336595,107.84188,82.92028,70.38353
723,6.673469,169.8305,0.8492401,59.98533,5.824229,109.84518,87.274376,64.6793,1.0895377,45.91676,5.5839314,123.91374,83.6736,72.96318
724,6.673469,186.44069,0.82363415,59.638718,5.849835,126.80197,87.65808,68.01196,1.0525634,46.59046,5.620906,139.85022,84.227646,75.01057
725,6.673469,203.05087,0.8041972,59.41281,5.8692718,143.63806,87.94933,70.73994,1.0320653,47.112015,5.6414037,155.93886,84.5348,76.79793
726,6.673469,219.66103,0.786276,59.298862,5.887193,160.36217,88.21789,73.00438,1.0198642,47.556667,5.653605,172.10435,84.71763,78.349976
727,6.673469,236.27116,0.76772815,59.28102,5.9057407,176.99014,88.49581,74.90975,1.0112349,47.97935,5.6622343,188.29181,84.84694,79.6931
728,6.673469,252.88133,0.748793,59.34214,5.924676,193.53918,88.77955,76.5336,1.0040956,48.41015,5.6693735,204.47119,84.95392,80.85658
729,6.673469,269.49158,0.7310476,59.465527,5.9424214,210.02605,89.04546,77.93417,0.9974902,48.875523,5.6759787,220.61606,85.052895,81.8638
730,6.673469,286.10168,0.71585584,59.654644,5.957613,226.44704,89.27311,79.14915,0.99106264,49.387367,5.6824064,236.71432,85.14921,82.73782
731,6.673469,302.71188,0.7036307,59.94401,5.969838,242.76787,89.4563,80.19767,0.9837377,49.854958,5.6897316,252.85693,85.25898,83.53056
732,6.673469,319.32202,0.69439685,60.38104,5.979072,258.94098,89.594666,81.09086,0.96953785,49.916805,5.7039313,269.4052,85.471756,84.367874
733,6.673469,335.9322,0.68791926,61.023903,5.98555,274.9083,89.69173,81.83446,0.94702744,49.325413,5.7264414,286.60678,85.80907,85.31686
734,6.673469,352.54242,0.68273807,62.01747,5.9907312,290.52496,89.76937,82.40851,0.92249393,48.615322,5.750975,303.9271,86.1767,86.210075
735,6.673469,369.1526,0.68190336,64.00455,5.9915657,305.14804,89.781876,82.661766,0.8982507,48.54083,5.7752185,320.61176,86.53998,86.85074
736,6.673469,385.7628,0.6869502,66.10366,5.986519,319.65912,89.706245,82.86417,0.87744933,49.476078,5.7960196,336.2867,86.85168,87.174484
737,6.673469,402.37292,0.7007803,68.67632,5.9726887,333.6966,89.49901,82.93217,0.86894596,51.70399,5.804523,350.66895,86.979095,87.15023
738,6.673469,418.983,0.7614489,76.29476,5.91202,342.68823,88.589905,81.79048,0.9175017,55.541546,5.755967,363.44147,86.251495,86.74372
739,6.673469,435.5932,1.082561,105.201355,5.590908,330.39185,83.77814,75.84872,1.2628633,70.18703,5.410606,365.4062,81.07636,83.88703
740,6.673469,452.20334,2.3650098,187.7456,4.3084593,264.45773,64.56101,58.48204,2.731518,145.36732,3.941951,306.836,59.068996,67.853546
741,6.673469,468.81354,4.70437,320.42465,1.969099,148.38889,29.50638,31.652006,5.40698,292.93542,1.266489,175.87811,18.977972,37.51558
742,6.673469,485.42383,7.121391,454.28958,0.44792175,31.134247,6.711978,6.413828,7.8083706,431.76608,1.1349015,53.657745,17.00617,11.053793
743,6.673469,502.03384,8.903899,554.70776,2.2304301,52.67392,33.422348,10.4921055,9.546507,536.9784,2.8730378,34.94455,43.05164,6.960596
744,6.673469,518.64404,10.383607,640.6818,3.7101378,122.03778,55.595337,23.53016,10.83317,618.5513,4.159701,99.90723,62.331917,19.263159
745,6.673469,535.25433,11.57623,715.1151,4.902761,179.86078,73.46645,33.602863,11.890182,688.86,5.2167125,153.60565,78.17093,28.697693
746,6.673469,551.8645,12.332415,768.9363,5.6589456,217.07178,84.79765,39.33425,12.775581,750.4279,6.1021123,198.56342,91.438385,35.980465
747,6.673469,568.47455,12.811922,809.0366,6.138453,240.56207,91.98294,42.317123,13.467515,800.9329,6.794046,232.45837,101.80681,40.891605
748,6.673469,585.08466,13.377182,857.0924,6.703713,272.00775,100.4532,46.490322,14.0122595,843.88007,7.3387904,258.7954,109.96965,44.232132
749,6.673469,601.695,14.021069,911.3127,7.3475995,309.61768,110.101654,51.457577,14.460111,883.32214,7.7866416,281.62714,116.680565,46.80563
750,6.673469,618.30505,14.476627,952.51794,7.8031583,334.2129,116.92806,54.053074,14.794555,917.5703,8.121086,299.26526,121.69212,48.40091
751,6.673469,634.91534,14.687418,976.88824,8.013948,341.9729,120.08669,53.861183,14.997684,944.3427,8.324215,309.42737,124.735954,48.735218
752,6.673469,651.5253,14.742853,991.0657,8.069384,339.54034,120.91738,52.114685,15.085991,964.07684,8.412521,312.5515,126.0592,47.972275
753,6.673469,668.13574,14.715241,1000.43744,8.041773,332.3017,120.50364,49.735657,15.09097,978.7239,8.417501,310.58813,126.13382,46.485786
754,6.673469,684.74567,14.641676,1007.89703,7.968207,323.15137,119.401276,47.192905,15.041787,990.3113,8.368319,305.5656,125.39682,44.624687
755,6.673469,701.3561,14.541068,1014.8507,7.867599,313.49463,117.89369,44.698353,14.95999,1000.3392,8.28652,298.9831,124.171104,42.629288
756,6.673469,717.966,14.425882,1021.8402,7.7524133,303.8742,116.16766,42.324318,14.858225,1009.6773,8.184755,291.7113,122.64619,40.630238
757,6.673469,734.5762,14.304378,1028.9048,7.6309085,294.3286,114.346954,40.067814,14.739743,1018.6304,8.066275,284.0542,120.8708,38.66913
758,6.673469,751.1866,14.179193,1035.8523,7.5057235,284.6657,112.47109,37.895473,14.600764,1027.1127,7.927295,275.9261,118.788216,36.73203
759,6.673469,767.79645,14.048993,1042.3813,7.375524,274.5849,110.52009,35.762722,14.4357395,1034.8328,7.7622705,267.03632,116.31538,34.77957
760,6.673469,784.407,13.911325,1048.1431,7.2378564,263.73608,108.457184,33.622353,14.243858,1041.4562,7.5703893,257.0492,113.44009,32.76988
761,6.673469,801.0169,13.763984,1052.8035,7.0905147,251.78656,106.249306,31.433365,14.032482,1046.7471,7.359013,245.73016,110.27268,30.677277
762,6.673469,817.62726,13.606116,1056.1376,6.932647,238.51031,103.883705,29.171032,13.814323,1050.656,7.1408544,233.02875,107.00363,28.500608
763,6.673469,834.2371,13.439667,1058.107,6.7661977,223.86993,101.38952,26.835287,13.599636,1053.2668,6.926167,219.02972,103.7866,26.255093
764,6.673469,850.84753,13.2686825,1058.9155,6.5952134,208.068,98.82736,24.454205,13.390894,1054.651,6.717425,203.80347,100.65867,23.952995
765,6.673469,867.45776,13.096001,1058.8843,6.4225316,191.42651,96.23978,22.067532,13.183753,1054.7848,6.510284,187.32703,97.55472,21.594944
766,6.673469,884.068,12.920038,1058.279,6.246569,174.21106,93.60303,19.705618,12.971636,1053.5879,6.2981668,169.5199,94.376205,19.174984
767,6.673469,900.678,12.734412,1057.1699,6.060943,156.49194,90.82147,17.374905,12.749559,1051.0258,6.0760903,150.34778,91.048454,16.692734
768,6.673469,917.28815,12.5299015,1055.4503,5.8564324,138.16217,87.75694,15.062025,12.515576,1047.1475,5.8421073,129.85931,87.54228,14.156872
769,6.673469,933.89813,12.297164,1052.836,5.623695,118.93793,84.26944,12.735642,12.270528,1042.0618,5.597059,108.163635,83.8703,11.581952
770,6.673469,950.5084,12.030397,1048.9495,5.3569283,98.44104,80.27202,10.356672,12.016585,1035.8547,5.3431163,85.34631,80.06505,8.979017
771,6.673469,967.11847,11.73135,1043.3923,5.057881,76.273865,75.79088,7.886714,11.754753,1028.4486,5.081284,61.33014,76.14156,6.341533
772,6.673469,983.7288,11.40965,1035.752,4.736181,52.023132,70.9703,5.288361,11.481557,1019.34607,4.808088,35.61725,72.0478,3.620637
773,6.673469,1000.3392,11.073719,1025.2346,4.40025,24.895447,65.93647,2.4887004,11.188097,1007.4228,4.514628,7.083618,67.65039,0.7081216
774,6.673469,1016.9492,10.72074,1010.5134,4.0472713,6.435791,60.64719,0.63285273,10.865055,991.3876,4.191586,25.561646,62.8097,2.5135615
775,6.673469,1033.5594,10.345493,990.98486,3.6720243,42.574585,55.02422,4.11922,10.509288,970.87775,3.8358188,62.6817,57.47863,6.064644
776,6.673469,1050.1697,9.955266,967.9304,3.281797,82.23926,49.176777,7.8310447,10.124332,946.73816,3.4508634,103.43152,51.71019,9.849029
777,6.673469,1066.7797,9.563729,943.54285,2.8902602,123.23682,43.30971,11.552228,9.716497,920.212,3.0430284,146.56769,45.598896,13.739265
778,6.673469,1083.3899,9.173289,918.93024,2.4998202,164.45966,37.45908,15.1800995,9.291241,892.1101,2.6177716,191.27979,39.22655,17.655674
779,6.673469,1100.0001,8.770244,893.35956,2.0967746,206.64056,31.41956,18.785503,8.852102,862.57697,2.1786332,237.42316,32.646187,21.583921
780,6.979592,120.00001,1.1087661,66.61024,5.870826,53.38977,84.11417,44.491474,1.7093047,74.972084,5.270287,45.027924,75.50996,37.523266
781,6.979592,136.61017,0.94534326,59.73053,6.0342484,76.87964,86.455605,56.27666,1.190079,46.67466,5.7895126,89.93551,82.94916,65.83369
782,6.979592,153.22034,0.9023624,60.273796,6.0772295,92.94654,87.07142,60.662014,1.1571144,45.41347,5.8224773,107.80687,83.421455,70.36068
783,6.979592,169.8305,0.86382353,60.151802,6.1157684,109.6787,87.62358,64.581276,1.1114627,45.613132,5.8681293,124.21738,84.07553,73.14197
784,6.979592,186.44069,0.8348422,59.79194,6.1447496,126.64875,88.03881,67.92978,1.0678531,46.2846,5.911739,140.1561,84.700356,75.17463
785,6.979592,203.05087,0.81393856,59.515255,6.165653,143.53561,88.3383,70.68948,1.0412933,46.85324,5.9382987,156.19763,85.08089,76.92537
786,6.979592,219.66103,0.796397,59.34961,6.183195,160.31142,88.58964,72.98128,1.0261015,47.30958,5.9534903,172.35144,85.298546,78.462456
787,6.979592,236.27116,0.7790698,59.280033,6.200522,176.99113,88.83788,74.91017,1.0161889,47.722294,5.9634027,188.54887,85.44057,79.8019
788,6.979592,252.88133,0.7610056,59.29298,6.2185864,193.58835,89.09671,76.55304,1.0086038,48.12697,5.9709883,204.75436,85.54925,80.96856
789,6.979592,269.49158,0.7430161,59.37231,6.2365756,210.11926,89.35445,77.96877,1.001992,48.5476,5.9776,220.94397,85.643974,81.98548
790,6.979592,286.10168,0.7265918,59.50683,6.2530003,226.59485,89.58977,79.20081,0.99571425,49.006817,5.9838777,237.09486,85.73392,82.87084
791,6.979592,302.71188,0.7127067,59.70772,6.2668853,243.00417,89.788704,80.27573,0.98953885,49.502342,5.990053,253.20953,85.822395,83.64704
792,6.979592,319.32202,0.70156676,60.01102,6.278025,259.311,89.94831,81.20674,0.98175985,49.908237,5.997832,269.4138,85.933846,84.37057
793,6.979592,335.9322,0.69319403,60.458767,6.286398,275.47342,90.068275,82.002686,0.96643406,49.85958,6.013158,286.0726,86.15343,85.157845
794,6.979592,352.54242,0.6872577,61.109016,6.292334,291.4334,90.15333,82.66619,0.94420296,49.23295,6.035389,303.30948,86.47195,86.03489
795,6.979592,369.1526,0.6824075,62.105423,6.2971845,307.04718,90.22282,83.17622,0.92058283,48.576717,6.059009,320.57587,86.81036,86.84102
796,6.979592,385.7628,0.6819814,64.07466,6.2976103,321.6881,90.22892,83.39014,0.8973234,48.54715,6.082268,337.21564,87.143616,87.41528
797,6.979592,402.37292,0.6868582,66.08201,6.2927337,336.29092,90.15905,83.57693,0.8773945,49.46248,6.102197,352.91046,87.42914,87.70731
798,6.979592,418.983,0.699769,68.51219,6.279823,350.47083,89.97407,83.64799,0.86873746,51.58406,6.110854,367.39893,87.55318,87.68827
799,6.979592,435.5932,0.7534498,75.3669,6.226142,360.22632,89.204956,82.697876,0.9095276,55.143726,6.070064,380.44946,86.96876,87.34054
800,6.979592,452.20334,1.0200025,100.20856,5.9595895,351.99478,85.38593,77.839935,1.1959593,67.1278,5.7836323,385.07553,82.86491,85.155396
801,6.979592,468.81354,2.119042,172.87863,4.86055,295.9349,69.63946,63.12422,2.4381535,129.5491,4.541438,339.26443,65.06738,72.3666
802,6.979592,485.42383,4.2884493,296.95288,2.6911426,188.47095,38.557304,38.82606,4.9667463,267.745,2.0128455,217.67883,28.839016,44.84305
803,6.979592,502.03384,6.7127957,430.66272,0.2667961,71.371124,3.8225174,14.216397,7.4141517,407.66376,0.43455982,94.37009,6.2261496,18.797554
804,6.979592,518.64404,8.577156,534.8844,1.5975642,16.240356,22.889078,3.1313107,9.231647,516.327,2.2520547,2.3170166,32.26628,0.44674507
805,6.979592,535.25433,10.062002,620.039,3.0824103,84.78467,44.16319,15.840072,10.567141,599.6917,3.5875487,64.43738,51.400555,12.038647
806,6.979592,551.8645,11.320001,696.10254,4.340409,144.23804,62.18714,26.136494,11.64575,670.18866,4.666158,118.32416,66.85432,21.4408
807,6.979592,568.47455,12.205913,755.68854,5.2263207,187.21399,74.880035,32.932697,12.567569,733.09564,5.587977,164.6211,80.06165,28.958393
808,6.979592,585.08466,12.73505,797.28326,5.7554584,212.19861,82.46124,36.268017,13.31454,786.2201,6.334948,201.13544,90.76387,34.37715
809,6.979592,601.695,13.233995,839.68713,6.2544036,237.99213,89.60987,39.553616,13.899427,830.2813,6.9198356,228.5863,99.143845,37.990395
810,6.979592,618.30505,13.866609,892.4539,6.887017,274.14886,98.67363,44.33877,14.381165,870.0892,7.4015727,251.78412,106.04593,40.72167
811,6.979592,634.91534,14.415224,939.6712,7.435632,304.75586,106.533905,47.999447,14.767096,906.20807,7.7875037,271.29272,111.57534,42.728962
812,6.979592,651.5253,14.717224,969.80286,7.7376323,318.27753,110.86081,48.851135,15.0311,935.96313,8.051508,284.4378,115.357864,43.657215
813,6.979592,668.13574,14.827734,986.9915,7.848142,318.85577,112.44414,47.723206,15.173524,958.46185,8.193932,290.3261,117.39843,43.453163
814,6.979592,684.74567,14.832904,997.5032,7.853312,312.7575,112.51822,45.674988,15.21993,974.9802,8.240337,290.23456,118.06332,42.385746
815,6.979592,701.3561,14.78258,1005.0511,7.8029885,303.695,111.7972,43.301113,15.199876,987.4589,8.2202835,286.10284,117.775986,40.79281
816,6.979592,717.966,14.700437,1011.5543,7.7208447,293.58832,110.62029,40.891674,15.137368,997.60065,8.157776,279.63464,116.88042,38.948174
817,6.979592,734.5762,14.598662,1017.9423,7.6190705,283.36615,109.16212,38.575462,15.049453,1006.6084,8.06986,272.03223,115.620804,37.032543
818,6.979592,751.1866,14.485925,1024.5397,7.506333,273.3531,107.546875,36.389507,14.945832,1015.16095,7.9662404,263.97437,114.13619,35.140984
819,6.979592,767.79645,14.368374,1031.3156,7.388782,263.5191,105.86266,34.32148,14.828749,1023.49084,7.849157,255.6944,112.45868,33.30237
820,6.979592,784.407,14.248192,1038.0739,7.2686,253.66687,104.14076,32.33868,14.694725,1031.5247,7.715133,247.11768,110.53846,31.503757
821,6.979592,801.0169,14.124446,1044.5562,7.144854,243.53925,102.3678,30.403757,14.538624,1039.0109,7.559032,237.99396,108.301926,29.711475
822,6.979592,817.62726,13.995249,1050.4636,7.015657,232.83636,100.51672,28.47708,14.358709,1045.651,7.3791175,228.02374,105.724205,27.888472
823,6.979592,834.2371,13.8587885,1055.5052,6.8791966,221.26813,98.56159,26.523409,14.160099,1051.2028,7.180507,216.96564,102.87861,26.00767
824,6.979592,850.84753,13.71404,1059.4535,6.734448,208.60596,96.48771,24.517431,13.953202,1055.5525,6.9736104,204.70496,99.9143,24.058947
825,6.979592,867.45776,13.562054,1062.2235,6.582462,194.76575,94.31012,22.452477,13.748113,1058.7344,6.768521,191.27661,96.97588,22.050251
826,6.979592,884.068,13.405936,1063.9186,6.4263444,179.85059,92.07336,20.343525,13.549116,1060.8229,6.5695243,176.75488,94.12476,19.993359
827,6.979592,900.678,13.24873,1064.7794,6.269138,164.10144,89.820984,18.219769,13.354203,1061.8376,6.3746114,161.15967,91.33215,17.89315
828,6.979592,917.28815,13.090575,1065.0724,6.1109834,147.78424,87.55502,16.110994,13.158031,1061.7434,6.1784396,144.45526,88.52151,15.748079
829,6.979592,933.89813,12.927569,1064.9419,5.9479775,131.04376,85.21956,14.031913,12.955616,1060.5057,5.976024,126.607605,85.6214,13.556896
830,6.979592,950.5084,12.752618,1064.3884,5.773026,113.880005,82.71295,11.980957,12.744164,1058.1519,5.7645726,107.64343,82.591835,11.324826
831,6.979592,967.11847,12.5573015,1063.2659,5.5777097,96.1474,79.91455,9.941636,12.52348,1054.7671,5.5438886,87.64862,79.429985,9.062863
832,6.979592,983.7288,12.334237,1061.3097,5.3546453,77.58087,76.7186,7.8864083,12.295097,1050.4486,5.3155055,66.71979,76.15783,6.7823353
833,6.979592,1000.3392,12.080167,1058.1998,5.100575,57.860657,73.078415,5.784104,12.060787,1045.2228,5.0811954,44.883606,72.80075,4.486839
834,6.979592,1016.9492,11.798597,1053.5903,4.8190055,36.641113,69.044235,3.6030426,11.8200655,1038.8978,4.8404737,21.948608,69.351814,2.1582797
835,6.979592,1033.5594,11.498084,1047.0176,4.518492,13.45813,64.73863,1.3021147,11.567697,1030.8342,4.5881047,2.7252197,65.736,0.26367325
836,6.979592,1050.1697,11.183355,1037.5493,4.2037635,12.620361,60.229362,1.2017449,11.294525,1019.88086,4.3149333,30.288818,61.822147,2.8841832
837,6.979592,1066.7797,10.850243,1023.9502,3.8706508,42.829468,55.45669,4.0148373,10.992597,1004.96436,4.013005,61.815308,57.49627,5.7945714
838,6.979592,1083.3899,10.495961,1005.9021,3.5163693,77.48779,50.38073,7.1523457,10.659749,985.944,3.6801572,97.44592,52.727394,8.994538
839,6.979592,1100.0001,10.129035,984.73645,3.1494431,115.26367,45.1236,10.478515,10.299415,963.6595,3.3198228,136.34064,47.564713,12.394602
